"price","date","lat","long","cluster"
2420000,2015,47.7334,-122.362,"4"
829000,2015,47.5953,-122.08,"3"
122000,2015,47.5168,-122.373,"7"
352500,2014,47.7441,-122.337,"4"
249000,2014,47.45,-122.175,"10"
360000,2014,47.758,-122.325,"4"
629500,2015,47.5851,-122.028,"3"
1140000,2014,47.732,-122.134,"5"
1550000,2014,47.6209,-122.236,"5"
275000,2014,47.4908,-122.181,"6"
697000,2014,47.6125,-122.01,"3"
379500,2014,47.6397,-121.953,"3"
720000,2014,47.7672,-122.161,"5"
675000,2014,47.5399,-122.188,"6"
1170000,2014,47.6367,-122.35,"4"
1100000,2014,47.6839,-122.274,"4"
520000,2014,47.5445,-122.383,"7"
415000,2014,47.7716,-122.317,"4"
415000,2014,47.6907,-122.395,"4"
450000,2015,47.4556,-122.346,"7"
485000,2015,47.6899,-122.32,"4"
294000,2015,47.39,-122.158,"10"
1040000,2014,47.5294,-122.137,"6"
690000,2014,47.6363,-122.32,"4"
716500,2014,47.4289,-122.094,"10"
481000,2014,47.6718,-122.382,"4"
575000,2015,47.5693,-122.285,"7"
785000,2014,47.6378,-122.301,"4"
480000,2015,47.4915,-122.106,"6"
720000,2014,47.5561,-122.154,"6"
536000,2015,47.3691,-122.163,"10"
324900,2014,47.3642,-122.052,"9"
265000,2014,47.5304,-122.356,"7"
545000,2014,47.6913,-122.393,"4"
465000,2015,47.7281,-122.353,"4"
292500,2015,47.3889,-122.316,"1"
860000,2014,47.6431,-122.356,"4"
1050000,2014,47.7266,-122.115,"2"
495000,2014,47.729,-122.35,"4"
342000,2015,47.7223,-122.29,"4"
320000,2014,47.3625,-122.025,"9"
444000,2014,47.6864,-122.345,"4"
804100,2014,47.5399,-122.16,"6"
432000,2014,47.5803,-122.05,"3"
230000,2014,47.4874,-122.202,"6"
935000,2014,47.5193,-122.15,"6"
634950,2014,47.6891,-122.375,"4"
780000,2015,47.676,-122.309,"4"
611000,2014,47.6031,-122.021,"3"
475999,2014,47.6646,-122.364,"4"
565000,2014,47.5692,-122.1,"3"
630000,2014,47.7502,-122.374,"4"
840000,2014,47.7095,-122.075,"2"
790000,2014,47.1795,-122.036,"9"
450000,2014,47.3939,-122.089,"9"
1270000,2014,47.6395,-122.279,"4"
520000,2015,47.5425,-122.39,"7"
446800,2014,47.5729,-122.302,"7"
652000,2015,47.6517,-122.406,"4"
1170000,2014,47.6505,-122.203,"5"
745000,2014,47.5834,-121.972,"3"
594000,2014,47.6647,-122.284,"4"
257000,2015,47.552,-122.29,"7"
485000,2014,47.604,-122.306,"7"
330000,2015,47.7281,-122.235,"5"
381000,2014,47.6379,-121.966,"3"
849900,2014,47.4125,-122.455,"1"
793000,2015,47.6899,-122.319,"4"
920000,2014,47.5949,-122.291,"7"
455000,2015,47.6909,-122.381,"4"
975000,2014,47.559,-122.127,"6"
375000,2014,47.6028,-122.309,"7"
4e+05,2015,47.6132,-122.297,"4"
447000,2015,47.6218,-122.116,"2"
470000,2014,47.686,-122.185,"5"
665000,2014,47.577,-122.055,"3"
295500,2014,47.4817,-122.28,"7"
2e+05,2015,47.2704,-122.313,"1"
620000,2014,47.7384,-121.878,"2"
434900,2014,47.6326,-122.033,"3"
1330000,2015,47.6272,-122.312,"4"
1650000,2015,47.6527,-122.198,"5"
852500,2014,47.6841,-122.161,"5"
790000,2014,47.7565,-122.129,"5"
565000,2015,47.6274,-122.094,"2"
1130000,2015,47.7517,-122.233,"5"
289950,2014,47.4899,-122.166,"6"
850000,2014,47.5647,-122.165,"6"
505000,2014,47.6054,-122.314,"7"
372000,2014,47.7232,-122.161,"5"
207000,2014,47.3666,-122.318,"1"
780000,2014,47.5386,-122.226,"6"
4e+05,2014,47.7694,-121.903,"2"
440250,2015,47.7275,-122.359,"4"
585000,2015,47.6589,-122.397,"4"
850000,2014,47.5536,-122.121,"6"
570000,2014,47.6963,-122.348,"4"
869000,2014,47.7505,-122.117,"2"
551000,2014,47.7484,-122.317,"4"
172380,2015,47.3078,-122.365,"1"
355000,2015,47.2584,-122.093,"9"
728935,2015,47.5515,-122.12,"6"
850000,2015,47.6512,-122.203,"5"
515000,2014,47.5094,-122.165,"6"
215000,2014,47.2079,-121.993,"9"
220000,2014,47.314,-122.364,"1"
845000,2014,47.7054,-122.129,"2"
390000,2015,47.6562,-122.354,"4"
135000,2015,47.5006,-122.351,"7"
439000,2015,47.4508,-122.352,"7"
585000,2014,47.5229,-122.192,"6"
620000,2015,47.5161,-122.395,"7"
477000,2014,47.6758,-122.369,"4"
399500,2014,47.5626,-122.384,"7"
5e+05,2014,47.3799,-122.325,"1"
432500,2014,47.724,-122.327,"4"
940000,2014,47.5893,-122.177,"6"
3170000,2014,47.6251,-122.218,"5"
1080000,2014,47.636,-122.049,"2"
229999,2014,47.3652,-122.09,"9"
233000,2014,47.4374,-122.285,"1"
6e+05,2014,47.5382,-121.877,"8"
334000,2015,47.4578,-122.351,"7"
332500,2014,47.7353,-122.334,"4"
249900,2014,47.3876,-122.211,"10"
310000,2014,47.5063,-122.346,"7"
2e+05,2014,47.5158,-122.378,"7"
310000,2014,47.5064,-122.141,"6"
230000,2014,47.4977,-122.175,"6"
420000,2014,47.5461,-122.299,"7"
785000,2014,47.5544,-121.993,"3"
1780000,2014,47.6368,-122.216,"5"
265000,2014,47.4692,-122.35,"7"
295000,2014,47.755,-122.317,"4"
896000,2015,47.7268,-122.05,"2"
415000,2015,47.3706,-122.056,"9"
250000,2015,47.4959,-122.174,"6"
1480000,2015,47.6295,-122.32,"4"
635000,2015,47.6235,-122.143,"6"
905000,2015,47.739,-122.129,"5"
528000,2014,47.6835,-122.035,"2"
530000,2014,47.771,-122.166,"5"
310000,2014,47.5707,-122.018,"3"
252000,2015,47.4915,-122.151,"6"
334500,2014,47.74,-122.339,"4"
370000,2015,47.6996,-122.308,"4"
311000,2014,47.5531,-122.312,"7"
260000,2015,47.5327,-122.346,"7"
217500,2014,47.3179,-122.331,"1"
290000,2015,47.3715,-122.127,"10"
5e+05,2014,47.6937,-122.213,"5"
423500,2015,47.5644,-122.29,"7"
715000,2014,47.6134,-122.042,"3"
299000,2014,47.5515,-122.284,"7"
635000,2014,47.7277,-122.207,"5"
806000,2014,47.5896,-121.978,"3"
289950,2014,47.4802,-122.18,"6"
280000,2014,47.4619,-122.168,"6"
479950,2015,47.4569,-122.118,"6"
394000,2014,47.3655,-122.028,"9"
682000,2015,47.7597,-122.018,"2"
409950,2014,47.6839,-122.345,"4"
1e+06,2014,47.593,-122.289,"7"
436000,2015,47.5372,-122.382,"7"
279000,2014,47.4766,-122.326,"7"
390000,2014,47.534,-122.376,"7"
635000,2014,47.459,-122.504,"7"
304400,2014,47.3075,-122.359,"1"
780000,2015,47.6835,-122.308,"4"
520000,2014,47.3652,-122.504,"1"
580000,2015,47.7019,-122.313,"4"
274000,2014,47.4333,-122.194,"10"
315000,2015,47.4418,-122.136,"10"
390000,2014,47.3932,-122.12,"10"
340000,2014,47.7694,-122.321,"4"
502000,2014,47.7523,-122.117,"2"
260000,2014,47.4713,-122.117,"6"
399000,2014,47.5756,-122.414,"7"
312500,2014,47.5341,-122.358,"7"
370000,2014,47.7596,-122.304,"4"
1240000,2014,47.6005,-122.199,"6"
230000,2015,47.3352,-122.344,"1"
1280000,2014,47.6425,-122.406,"4"
294350,2014,47.5238,-122.355,"7"
208950,2014,47.4983,-122.172,"6"
515000,2014,47.7173,-122.034,"2"
965000,2015,47.5527,-122.095,"3"
925000,2015,47.6142,-122.284,"4"
654500,2015,47.6761,-122.297,"4"
364000,2014,47.472,-122.119,"6"
150000,2015,47.3063,-122.219,"10"
349950,2014,47.4524,-122.284,"7"
585000,2014,47.678,-122.36,"4"
801501,2015,47.621,-122.151,"6"
610000,2014,47.5297,-121.901,"8"
382000,2014,47.3734,-122.124,"10"
495000,2014,47.2527,-121.98,"9"
447500,2014,47.6934,-122.328,"4"
575000,2015,47.6297,-122.117,"2"
565000,2014,47.5994,-122.287,"7"
348580,2014,47.7317,-122.201,"5"
459000,2014,47.6622,-122.145,"5"
375000,2015,47.7216,-121.907,"2"
310000,2014,47.3817,-122.204,"10"
210000,2014,47.2878,-122.297,"1"
384205,2014,47.5164,-121.877,"8"
180000,2014,47.4866,-122.219,"6"
310000,2014,47.4866,-122.219,"6"
427500,2015,47.776,-122.24,"5"
780000,2014,47.6363,-122.371,"4"
1760000,2014,47.6189,-122.23,"5"
339950,2015,47.3655,-122.018,"9"
820000,2014,47.5575,-122.119,"6"
398000,2014,47.7193,-122.024,"2"
492000,2014,47.4669,-122.003,"3"
240000,2015,47.3581,-122.288,"1"
599950,2014,47.3804,-122.163,"10"
105500,2014,47.4611,-122.324,"7"
445000,2015,47.4611,-122.324,"7"
390500,2014,47.2079,-121.967,"9"
255000,2015,47.3697,-122.075,"9"
675750,2014,47.5748,-122.018,"3"
1640000,2014,47.6406,-122.347,"4"
353500,2014,47.3512,-122.006,"9"
765000,2014,47.6094,-122.194,"6"
563500,2015,47.5341,-121.866,"8"
439000,2015,47.561,-122.272,"7"
975000,2014,47.5734,-122.213,"6"
469900,2015,47.5415,-121.884,"8"
252000,2015,47.7469,-122.319,"4"
495000,2014,47.441,-122.342,"7"
570000,2014,47.4223,-122.343,"1"
327000,2014,47.5704,-122.294,"7"
898000,2014,47.653,-122.416,"4"
3e+05,2015,47.3155,-122.266,"1"
418500,2015,47.6254,-122.05,"3"
450000,2015,47.5118,-122.194,"6"
403000,2014,47.4419,-122.34,"7"
440000,2014,47.7185,-122.354,"4"
350000,2015,47.5166,-122.266,"7"
240000,2014,47.7634,-122.34,"4"
460000,2014,47.656,-122.359,"4"
825000,2014,47.6259,-122.321,"4"
267500,2015,47.2942,-122.19,"10"
201000,2014,47.2633,-122.245,"1"
479500,2014,47.5216,-121.878,"8"
210000,2015,47.3187,-122.182,"10"
445000,2014,47.6653,-122.338,"4"
265000,2014,47.7479,-122.318,"4"
399000,2014,47.7479,-122.318,"4"
785000,2014,47.755,-122.035,"2"
831500,2014,47.7377,-122.084,"2"
360000,2015,47.367,-122.115,"10"
655000,2015,47.528,-122.171,"6"
449950,2015,47.7325,-122.242,"5"
612000,2015,47.6875,-122.122,"2"
575000,2014,47.4785,-122.095,"6"
557000,2015,47.7453,-122.213,"5"
375000,2015,47.511,-122.197,"6"
369000,2015,47.2838,-122.006,"9"
330000,2015,47.5149,-122.263,"7"
1030000,2015,47.67,-122.274,"4"
550000,2015,47.6569,-122.348,"4"
338000,2014,47.7623,-122.317,"4"
1900000,2014,47.6154,-122.214,"6"
235000,2014,47.5215,-122.275,"7"
349950,2014,47.7055,-122.348,"4"
3e+05,2014,47.4495,-122.17,"10"
431000,2014,47.5375,-122.175,"6"
280000,2015,47.3657,-122.113,"10"
295000,2015,47.2957,-122.357,"1"
445000,2015,47.3499,-122.027,"9"
550000,2014,47.5519,-121.803,"8"
515000,2014,47.5666,-121.907,"8"
555000,2014,47.4326,-122.208,"10"
265000,2014,47.5132,-122.358,"7"
597000,2014,47.6605,-122.355,"4"
661000,2014,47.6501,-122.409,"4"
362764,2014,47.696,-122.026,"2"
427000,2014,47.7258,-122.326,"4"
405000,2014,47.7691,-122.199,"5"
157000,2014,47.4211,-122.29,"1"
246500,2015,47.4211,-122.29,"1"
386500,2015,47.6351,-122.033,"3"
3e+05,2014,47.3025,-122.39,"1"
240000,2014,47.3109,-122.339,"1"
818500,2014,47.5469,-122.194,"6"
249000,2014,47.209,-122.005,"9"
580000,2014,47.5659,-122.089,"3"
2340000,2015,47.5477,-122.126,"6"
333000,2014,47.3703,-122.107,"10"
230000,2014,47.1936,-121.981,"9"
360500,2015,47.5658,-122.291,"7"
265000,2014,47.3745,-122.276,"1"
490000,2014,47.5666,-122.403,"7"
6e+05,2015,47.6749,-122.398,"4"
307500,2014,47.7133,-122.213,"5"
670000,2014,47.6497,-122.194,"5"
247200,2014,47.2782,-122.212,"10"
2600000,2014,47.5696,-122.09,"3"
440000,2014,47.6073,-122.127,"6"
7e+05,2015,47.567,-122.016,"3"
756100,2015,47.5394,-122.379,"7"
555000,2014,47.5523,-122.162,"6"
830000,2015,47.5905,-122.292,"7"
180000,2014,47.1955,-121.999,"9"
775000,2014,47.7056,-122.119,"2"
220000,2014,47.329,-122.219,"10"
650000,2014,47.5921,-122.155,"6"
410000,2014,47.7012,-122.169,"5"
339995,2014,47.3775,-122.022,"9"
1160000,2015,47.6122,-122.111,"2"
440000,2014,47.4327,-122.283,"1"
275000,2014,47.5224,-122.36,"7"
766000,2014,47.6685,-122.137,"5"
231500,2014,47.3076,-122.377,"1"
472000,2014,47.4291,-121.842,"8"
1330000,2014,47.7139,-122.106,"2"
265000,2015,47.4861,-122.251,"6"
325000,2014,47.5543,-122.273,"7"
364500,2014,47.7508,-122.352,"4"
322500,2015,47.7473,-122.32,"4"
338900,2015,47.5226,-122.284,"7"
910000,2014,47.6265,-122.296,"4"
1020000,2015,47.6265,-122.296,"4"
459950,2014,47.4648,-122.363,"7"
584950,2014,47.4813,-122.129,"6"
252000,2014,47.2837,-122.358,"1"
270000,2015,47.1943,-121.991,"9"
750000,2014,47.582,-121.971,"3"
775000,2014,47.5837,-122.382,"7"
325000,2015,47.2924,-122.357,"1"
810000,2014,47.5933,-122.061,"3"
409000,2014,47.753,-122.252,"5"
4e+05,2014,47.6003,-122.306,"7"
530000,2015,47.7567,-122.333,"4"
580000,2015,47.686,-122.185,"5"
491300,2014,47.6099,-122.058,"3"
272000,2014,47.3703,-122.171,"10"
599950,2015,47.2498,-122.003,"9"
464000,2015,47.5704,-121.999,"3"
471001,2014,47.6867,-122.349,"4"
230000,2014,47.4062,-122.174,"10"
358000,2014,47.6195,-122.12,"2"
510000,2014,47.6979,-122.31,"4"
86500,2014,47.3277,-122.341,"1"
199950,2015,47.3277,-122.341,"1"
1710000,2014,47.6299,-122.354,"4"
850000,2015,47.577,-122.38,"7"
542000,2014,47.6885,-122.376,"4"
102500,2014,47.514,-122.359,"7"
718000,2015,47.4843,-121.719,"8"
625000,2014,47.6142,-122.107,"2"
350000,2014,47.7467,-122.321,"4"
216000,2015,47.5224,-122.357,"7"
340000,2014,47.7294,-122.353,"4"
505000,2014,47.6604,-122.396,"4"
372000,2015,47.3161,-122.27,"1"
263850,2014,47.313,-122.388,"1"
1350000,2014,47.405,-122.331,"1"
325000,2014,47.461,-122.148,"6"
289000,2014,47.5323,-122.355,"7"
364000,2015,47.77,-122.265,"5"
610000,2014,47.6909,-122.186,"5"
531500,2014,47.3343,-122.044,"9"
402500,2015,47.7668,-122.243,"5"
375000,2014,47.5479,-122.384,"7"
537500,2015,47.5384,-122.276,"7"
375000,2014,47.4294,-122.292,"1"
293550,2014,47.4138,-122.317,"1"
585000,2015,47.7642,-122.098,"2"
225000,2014,47.3492,-122.025,"9"
185000,2015,47.4887,-122.344,"7"
402000,2014,47.7212,-122.179,"5"
585000,2015,47.6003,-122.132,"6"
549000,2014,47.6654,-122.355,"4"
1810000,2015,47.6534,-122.412,"4"
345000,2015,47.7119,-122.233,"5"
302500,2014,47.3825,-122.31,"1"
218500,2014,47.36,-122.164,"10"
705000,2014,47.6512,-122.338,"4"
191000,2015,47.3607,-122.085,"9"
695000,2014,47.6498,-121.964,"3"
350000,2015,47.5102,-122.324,"7"
480000,2014,47.5563,-122.392,"7"
220000,2015,47.363,-122.094,"9"
535000,2014,47.5921,-122.013,"3"
1e+06,2014,47.7616,-122.372,"4"
592000,2014,47.6981,-122.374,"4"
775000,2014,47.7006,-122.112,"2"
320000,2014,47.4794,-122.182,"6"
760000,2015,47.429,-122.341,"1"
640000,2014,47.6271,-122.028,"3"
253200,2015,47.4945,-122.166,"6"
228000,2014,47.3792,-122.198,"10"
325000,2014,47.7431,-122.073,"2"
530000,2014,47.4683,-122.008,"3"
3e+05,2015,47.3666,-122.019,"9"
418000,2014,47.6994,-122.347,"4"
415000,2014,47.508,-122.244,"6"
384000,2014,47.5327,-121.871,"8"
325000,2014,47.3658,-122.176,"10"
6e+05,2014,47.7588,-122.27,"5"
760000,2014,47.5923,-122.169,"6"
168000,2014,47.3804,-122.318,"1"
405000,2014,47.6465,-122.404,"4"
479000,2015,47.5942,-122.136,"6"
549000,2014,47.6913,-122.333,"4"
215000,2014,47.3185,-122.29,"1"
550000,2015,47.5623,-122.384,"7"
389000,2014,47.7125,-122.332,"4"
447500,2014,47.4829,-121.766,"8"
540000,2014,47.7271,-122.228,"5"
273500,2015,47.3683,-122.109,"10"
257000,2014,47.4887,-122.145,"6"
199000,2014,47.4763,-122.177,"6"
339100,2015,47.3284,-122.171,"10"
435000,2014,47.4341,-122.16,"10"
4e+05,2014,47.5621,-122.291,"7"
356000,2014,47.513,-121.857,"8"
395000,2015,47.7263,-122.3,"4"
575000,2015,47.6549,-122.352,"4"
515000,2015,47.5589,-122.394,"7"
618250,2014,47.6801,-122.315,"4"
245000,2015,47.7308,-122.194,"5"
690000,2014,47.6399,-122.311,"4"
465000,2014,47.5249,-122.044,"3"
280000,2014,47.3066,-122.378,"1"
285000,2015,47.4883,-122.221,"6"
320000,2015,47.3826,-122.027,"9"
355000,2015,47.3726,-122.433,"1"
670000,2015,47.6275,-122.12,"2"
550000,2014,47.537,-122.375,"7"
765000,2014,47.6864,-122.347,"4"
430000,2014,47.5554,-122.279,"7"
950000,2014,47.6469,-122.389,"4"
525000,2014,47.5579,-122.271,"7"
3e+05,2014,47.3859,-122.221,"10"
345000,2015,47.3486,-122.301,"1"
838000,2015,47.4658,-122.115,"6"
1800000,2014,47.6267,-122.222,"5"
390000,2015,47.35,-122.162,"10"
1150000,2014,47.5836,-122.042,"3"
295000,2014,47.3604,-122.179,"10"
775000,2014,47.6887,-122.319,"4"
380000,2015,47.3722,-122.044,"9"
550000,2015,47.5851,-122.172,"6"
199900,2014,47.3266,-122.291,"1"
329900,2014,47.5362,-122.271,"7"
898000,2014,47.6113,-122.164,"6"
875000,2014,47.5836,-122.074,"3"
375000,2014,47.3681,-122.31,"1"
365000,2014,47.3506,-122.039,"9"
530000,2014,47.6871,-122.307,"4"
225500,2015,47.3643,-122.081,"9"
318000,2014,47.4651,-122.192,"6"
910000,2015,47.562,-122.081,"3"
207000,2014,47.3221,-122.282,"1"
1890000,2014,47.5873,-122.202,"6"
624500,2014,47.575,-122.033,"3"
640000,2014,47.6443,-122.385,"4"
5e+05,2015,47.4726,-121.99,"3"
390000,2015,47.7217,-122.188,"5"
284000,2014,47.4199,-122.157,"10"
620000,2014,47.5142,-122.021,"3"
306000,2015,47.3453,-122.151,"10"
495000,2014,47.626,-122.048,"3"
499950,2014,47.7359,-121.984,"2"
330000,2014,47.7687,-122.166,"5"
665000,2014,47.6638,-122.362,"4"
850000,2014,47.6315,-122.362,"4"
599950,2014,47.57,-122.02,"3"
360000,2014,47.4597,-122.355,"7"
699000,2014,47.7043,-122.128,"2"
475000,2015,47.6966,-122.375,"4"
575000,2014,47.3477,-122.519,"1"
345000,2014,47.5998,-122.3,"7"
367950,2015,47.3511,-122.287,"1"
374500,2014,47.7428,-122.231,"5"
607500,2014,47.7151,-122.305,"4"
374000,2014,47.7412,-122.109,"2"
390000,2014,47.7142,-122.319,"4"
705000,2015,47.6706,-122.356,"4"
467000,2014,47.5323,-121.856,"8"
243500,2014,47.4005,-122.293,"1"
593000,2014,47.5307,-122.074,"3"
223000,2014,47.5107,-122.345,"7"
574000,2015,47.3895,-122.033,"9"
4e+05,2014,47.4544,-122.204,"10"
772000,2014,47.6339,-122.18,"5"
593777,2015,47.684,-122.113,"2"
539500,2014,47.5591,-122.302,"7"
550000,2015,47.5469,-121.997,"3"
265000,2014,47.4989,-122.265,"7"
428000,2014,47.7562,-122.145,"5"
505000,2015,47.6978,-122.297,"4"
925000,2014,47.5424,-121.872,"8"
230000,2015,47.3308,-122.365,"1"
695000,2014,47.5605,-122.016,"3"
7e+05,2015,47.5398,-121.859,"8"
712500,2015,47.6631,-122.357,"4"
480000,2015,47.7761,-122.169,"5"
470000,2014,47.7089,-122.201,"5"
335000,2014,47.6923,-121.92,"2"
270000,2015,47.3737,-122.224,"10"
810000,2015,47.7233,-122.117,"2"
589000,2014,47.648,-122.358,"4"
415000,2014,47.6803,-122.287,"4"
197000,2015,47.4672,-122.185,"6"
235500,2014,47.3489,-122.306,"1"
460000,2015,47.587,-122.301,"7"
572500,2014,47.5352,-122.392,"7"
302000,2014,47.4915,-122.143,"6"
870000,2014,47.6939,-122.189,"5"
485000,2014,47.6413,-122.401,"4"
240000,2015,47.3463,-122.304,"1"
383000,2014,47.7343,-122.193,"5"
750000,2014,47.6143,-122.305,"4"
409950,2014,47.6926,-122.346,"4"
246000,2014,47.4912,-122.312,"7"
860000,2015,47.6751,-122.289,"4"
339950,2014,47.4279,-122.161,"10"
315000,2014,47.4631,-122.341,"7"
698000,2014,47.6201,-122.025,"3"
419000,2014,47.6213,-122.153,"6"
372000,2015,47.6909,-122.083,"2"
425000,2014,47.5322,-121.871,"8"
386500,2014,47.7239,-122.313,"4"
348000,2014,47.7145,-122.285,"4"
754000,2015,47.5627,-122.216,"6"
269950,2014,47.294,-122.218,"10"
891500,2014,47.5602,-122.03,"3"
349950,2014,47.5329,-122.292,"7"
360000,2014,47.4342,-122.195,"10"
975000,2014,47.5907,-122.196,"6"
449250,2014,47.7042,-122.352,"4"
350000,2014,47.4854,-122.16,"6"
790000,2015,47.6681,-122.36,"4"
990000,2014,47.5314,-122.222,"6"
834000,2014,47.6272,-122.297,"4"
466950,2014,47.6837,-122.391,"4"
262500,2014,47.2741,-122.266,"1"
762300,2014,47.6378,-122.04,"2"
733000,2015,47.6751,-122.38,"4"
439000,2015,47.7596,-122.269,"5"
1160000,2014,47.6439,-122.302,"4"
420000,2014,47.6027,-122.02,"3"
549000,2014,47.6432,-122.057,"2"
518000,2014,47.6048,-122.298,"7"
695000,2014,47.5839,-122.052,"3"
485000,2015,47.6194,-122.041,"3"
280000,2014,47.4238,-122.052,"9"
306500,2015,47.3221,-122.344,"1"
720000,2015,47.6238,-122.191,"5"
277500,2014,47.1944,-121.974,"9"
649000,2014,47.4663,-122.369,"7"
3400000,2015,47.6967,-122.216,"5"
267800,2014,47.7515,-122.316,"4"
625000,2015,47.5703,-121.996,"3"
6e+05,2014,47.7316,-122.289,"4"
395000,2014,47.745,-122.302,"4"
212000,2015,47.3776,-122.314,"1"
425000,2014,47.6829,-122.393,"4"
870000,2015,47.6779,-122.357,"4"
420000,2015,47.5321,-121.851,"8"
8e+05,2015,47.5593,-122.082,"3"
575000,2015,47.7371,-122.215,"5"
915000,2014,47.6186,-122.288,"4"
4e+05,2014,47.7112,-122.238,"5"
750000,2014,47.5714,-122.408,"7"
235000,2014,47.3604,-122.111,"10"
599950,2014,47.7176,-122.302,"4"
481203,2015,47.6798,-122.292,"4"
1820000,2014,47.5467,-122.234,"6"
379000,2014,47.6939,-122.184,"5"
626000,2014,47.6785,-122.372,"4"
535000,2014,47.686,-122.341,"4"
1230000,2014,47.6353,-122.229,"5"
410000,2014,47.678,-122.322,"4"
940000,2015,47.5654,-122.163,"6"
326250,2014,47.7244,-122.226,"5"
2e+05,2014,47.4941,-122.24,"6"
880000,2014,47.5935,-122.172,"6"
370000,2014,47.72,-121.402,"8"
190000,2014,47.4499,-122.189,"10"
160000,2015,47.3336,-122.215,"10"
625000,2014,47.7107,-122.229,"5"
590000,2015,47.459,-122.118,"6"
575000,2014,47.6679,-122.165,"5"
470000,2014,47.6939,-122.348,"4"
130000,2015,47.5289,-122.033,"3"
229000,2015,47.5108,-122.165,"6"
279900,2014,47.3215,-122.399,"1"
307000,2014,47.6499,-121.915,"3"
399950,2014,47.6957,-121.913,"2"
405000,2014,47.7673,-122.202,"5"
539950,2014,47.544,-122.176,"6"
129000,2014,47.388,-122.234,"10"
340000,2014,47.7601,-122.197,"5"
214950,2014,47.3621,-122.094,"9"
450000,2014,47.513,-122.252,"6"
515000,2015,47.5677,-122.363,"7"
1400000,2014,47.6275,-122.308,"4"
230000,2014,47.4432,-122.282,"7"
681000,2014,47.5527,-122.16,"6"
255000,2014,47.5097,-122.357,"7"
580000,2015,47.6652,-122.338,"4"
295000,2015,47.459,-122.205,"6"
286000,2014,47.537,-122.385,"7"
425000,2015,47.7146,-122.311,"4"
170000,2014,47.3459,-122.299,"1"
380000,2014,47.5568,-122.382,"7"
506000,2015,47.6853,-122.293,"4"
315000,2014,47.4068,-122.18,"10"
449950,2014,47.5362,-121.877,"8"
255000,2015,47.5116,-122.191,"6"
289000,2014,47.3462,-122.286,"1"
389000,2014,47.5327,-122.032,"3"
327000,2014,47.2156,-122.029,"9"
2890000,2014,47.6295,-122.285,"4"
210000,2014,47.548,-122.284,"7"
1680000,2014,47.5571,-122.14,"6"
360000,2014,47.4813,-122.188,"6"
875000,2015,47.7125,-122.081,"2"
550000,2014,47.6384,-122.116,"2"
257500,2014,47.503,-122.351,"7"
1080000,2014,47.5711,-122.284,"7"
202950,2014,47.3613,-122.088,"9"
622000,2014,47.6965,-122.393,"4"
455000,2015,47.7453,-122.129,"5"
805000,2014,47.654,-122.088,"2"
257000,2014,47.7407,-122.351,"4"
744500,2014,47.6144,-122.167,"6"
885000,2015,47.6916,-122.203,"5"
355000,2014,47.5844,-122.316,"7"
240000,2014,47.3742,-122.149,"10"
169000,2014,47.3302,-122.36,"1"
639900,2015,47.6367,-122.109,"2"
292000,2014,47.3921,-122.182,"10"
563500,2014,47.5312,-121.861,"8"
389000,2015,47.7199,-122.022,"2"
2750000,2014,47.6398,-122.237,"5"
661000,2014,47.6947,-122.19,"5"
344000,2014,47.7132,-122.033,"2"
510000,2015,47.6567,-122.392,"4"
289000,2014,47.5324,-122.387,"7"
365000,2014,47.5065,-122.191,"6"
410000,2014,47.5316,-121.959,"3"
535610,2014,47.6765,-122.386,"4"
397950,2014,47.457,-122.346,"7"
284000,2014,47.5472,-122.303,"7"
201000,2014,47.4931,-122.305,"7"
734000,2014,47.6806,-122.36,"4"
357500,2015,47.3342,-122.169,"10"
550120,2014,47.6919,-122.115,"2"
3e+05,2015,47.3195,-122.273,"1"
374950,2014,47.3843,-122.213,"10"
602500,2015,47.5755,-122.033,"3"
221000,2014,47.4356,-122.29,"1"
920000,2015,47.6404,-122.325,"4"
235000,2015,47.5163,-122.268,"7"
375000,2014,47.7292,-122.231,"5"
599000,2014,47.5521,-121.996,"3"
562100,2014,47.7015,-122.13,"2"
640000,2015,47.6195,-122.299,"4"
294000,2014,47.4707,-122.26,"7"
714000,2014,47.7069,-122.131,"5"
970000,2014,47.7698,-122.386,"4"
280000,2015,47.194,-121.981,"9"
260000,2014,47.3994,-122.204,"10"
294000,2014,47.3321,-122.373,"1"
255500,2014,47.2716,-122.144,"10"
3300000,2014,47.605,-122.112,"6"
450000,2014,47.7218,-122.079,"2"
368000,2014,47.7677,-122.163,"5"
830000,2014,47.6042,-122.193,"6"
282500,2014,47.498,-122.35,"7"
335000,2014,47.5643,-121.897,"8"
558000,2014,47.5668,-122.384,"7"
270000,2015,47.4905,-122.347,"7"
152000,2014,47.3882,-122.208,"10"
493000,2014,47.7326,-122.179,"5"
740000,2014,47.5595,-122.114,"6"
789800,2015,47.6536,-122.203,"5"
275000,2015,47.6929,-122.36,"4"
1500000,2014,47.627,-122.304,"4"
424000,2014,47.6712,-122.393,"4"
715000,2015,47.5935,-122.39,"7"
6e+05,2014,47.522,-122.19,"6"
802000,2014,47.4912,-122.365,"7"
165000,2014,47.449,-122.29,"7"
750000,2014,47.6235,-122.298,"4"
405000,2014,47.632,-122.03,"3"
521900,2014,47.7412,-122.168,"5"
275000,2014,47.7285,-122.198,"5"
6e+05,2014,47.4395,-122.111,"10"
442500,2014,47.4496,-122.146,"10"
229950,2014,47.5028,-122.243,"6"
